phase_id,phase_label,event_id,rank_type,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_label,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,sales_per_active_user_diff,count_per_active_user_diff,active_subcat_user_proxy_diff,wallet_pct_shift_during_same_window,post_window_crosses_medibank,post_window_crosses_optus,n_obs_pre,n_obs_post,pre_user_weeks_sum,post_user_weeks_sum,pre_sales_sum,post_sales_sum
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_tier2_isp,Telecom & Internet: telco tier2 isp,0.0006744799640874848,0.000665828506312933,-8.651457774551809e-06,0.10722161026580412,0.0007799926019156841,0.0005536827011446907,0.03733270800208084,False,True,8,8,58552.0,58985.0,4967234.419999829,5111055.4799998235
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_dodo,Telecom & Internet: telco dodo,8.541417977440038e-05,8.27699352348659e-05,-2.6442445395344794e-06,0.007477740057251214,0.00014664086256933363,0.00013555567281236473,0.03733270800208084,False,True,8,8,9772.0,9929.0,629211.4500000002,637096.3300000001
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_competitor_negative,telco_competitors,Telco competitors,Telecom & Internet,telco_vodafone,Telecom & Internet: telco vodafone,0.0007138140919879792,0.0007134363952027772,-3.7769678520199225e-07,0.17417711937108304,0.001298687710214956,0.0011239165963085815,0.03733270800208084,False,True,8,8,49308.0,50918.0,5203245.949999969,5472198.269999965
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_competitor_positive,telco_competitors,Telco competitors,Telecom & Internet,telco_telstra,Telecom & Internet: telco telstra,0.0020253659068478072,0.0021557318612100123,0.00013036595436220506,0.9681941750955385,0.006321114683945514,0.005549727164278179,0.03733270800208084,False,True,8,8,118759.0,127542.0,14954165.449999921,16532623.83999991
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,health_insurance_negative,health_insurance_primary,Health insurance primary,Insurance,insurance_health,Insurance: insurance health,0.0032996800299695023,0.0032546533056594454,-4.5026724310056904e-05,0.4626153211486024,0.0014491720381706874,0.0006950080136726711,0.03733270800208084,False,True,8,8,178787.0,178431.0,24433142.34000012,25037469.850000083
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Insurance,insurance_general,Insurance: insurance general,0.004610877117398532,0.004548056050133326,-6.282106726520579e-05,0.6593335162683722,-0.0026149635210314104,-0.002577613076521587,0.03733270800208084,False,True,8,8,183400.0,177235.0,34056561.28000001,34922723.530000076
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Insurance,insurance_life,Insurance: insurance life,9.063174123595931e-05,5.453938651953704e-05,-3.609235471642227e-05,-0.14066333043851578,6.248451666519762e-05,3.659484759738316e-05,0.03733270800208084,False,True,8,8,2155.0,2201.0,681385.99,427447.11000000004
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Automotive & Fuel,auto_insurance,Automotive & Fuel: auto insurance,0.00014089764462398333,0.00013498837013181344,-5.909274492169893e-06,0.002245628106220532,1.8677940455915764e-05,-1.0466165101544623e-05,0.03733270800208084,False,True,8,8,5278.0,5213.0,1039652.1700000003,1034186.5700000001
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,insurance_context_negative,insurance_context,Insurance context,Travel,travel_insurance,Travel: travel insurance,2.982206082866951e-05,2.8265110084489523e-05,-1.5569507441799883e-06,-0.0019278715382238798,-4.18500758798822e-05,-3.9442364945487234e-05,0.03733270800208084,False,True,8,8,1298.0,1217.0,222678.11,217251.58000000002
medibank_cyber_incident_2022_8w,Medibank cyber incident public disclosure +/-8w,medibank_cyber_incident_2022,telco_leakage_negative,telco_taxonomy_leakage,Telco labels outside primary telco category,Telecom & Internet,telco_bank_misc,Telecom & Internet: telco bank misc,0.0002381152365673932,0.0002209855181880293,-1.7129718379363894e-05,-0.03549044645380717,-0.00023800699189604536,-0.00017370722032402828,0.03733270800208084,False,True,8,8,2300.0,1974.0,1766214.94,1691212.25
